model,conversation_number,turn_number,question,expected_resolved,actual_resolved,expected_answer,actual_answer,res_Semantic Similarity,res_Token-F1,res_Entity-F1,res_Token Overlap,ans_Entity-F1,ans_Token-F1,ans_Cosine Similarity,ans_Semantic Similarity,ans_Answer Relevance,ans_Hallucination,ans_Faithfulness,ans_Completeness,ans_Key Info,ans_Exact Match,Latency (s)
reranking_minilm_mistral_v02,1,11,Is there any schoolarship available for master students?,Are there any scholarships available for master students?,Is there any schoolarship available for master students?,"Yes, Hof University offers scholarships for senior students, which includes master's degree students. These scholarships are funded by the Bavarian Ministry of Science, Research and the Arts, the DAAD (STIBET III), and exclusively for Graduate School students, the Hof University Graduate School. However, it is important to note that these scholarships are only available after you are officially enrolled at Hof University. Applications for these scholarships typically have specific deadlines; for summer semester applications, they are due approximately by the end of April, and for winter semester applications, by the end of October. For detailed application procedures and further information, contact the admissions office.","Yes, Hof University offers scholarships for master students. However, the availability and eligibility criteria may differ depending on the specific scholarship and program. I would recommend checking the Scholarships section on the university website or contacting the Admissions Office for more detailed information.",0.7676486968994141,0.75,0.6,0.6,0.3684210526315789,0.25,0.8370679020881653,0.8370679020881653,0.691143274307251,0.48148148148148145,0.6459382719463773,0.4,0.25,0.0,4.724101305007935
reranking_minilm_mistral_v02,1,12,What is the rent amount in that area?,What is the rent amount in that area?,What is the rent amount in that area?,"The typical rent range in Hof for student accommodations is 350€ - 550€ per month, which includes costs for rent, water, energy, broadcast fee, and internet.
","The typical rent for students in Hof ranges from 350€ to 550€ per month. This usually includes utilities (water, energy), broadcast fee, and internet. However, for specific housing options or additional details, it would be best to contact Hof University's admissions office.",1.0,1.0,1.0,1.0,0.5238095238095238,0.4375,0.9536337852478027,0.9536339044570923,0.49800416827201843,0.5925925925925926,0.5633082056045533,1.0,1.0,0.0,4.586623430252075
reranking_minilm_mistral_v02,2,1,I'm looking for master programs are available for Management background without tuition fee,I'm looking for master programs are available for Management background without tuition fee,I'm looking for master programs are available for Management background without tuition fee,"1. AI-Driven Supply Chain Management (M.Sc.)
2. Applied Psychology M.Sc.
3. Digital Business Management (M.Sc.)
4. Global Management M.A.
5. Human Resource Management and Labour Law LL.M./M.A.
6. Marketing Management M.Sc.
7. Supply Chain Management M.Sc.","Here are some Master programs we offer:
1. AI-Driven Supply Chain Management (M.Sc.)
2. Applied Psychology M.Sc.
3. Digital Business Management (M.Sc.)
4. Global Management M.A.
5. Human Resource Management and Labour Law LL.M./M.A.
6. Marketing Management M.Sc.
7. Supply Chain Management M.Sc.",1.0,1.0,1.0,1.0,0.9375,0.8813559322033898,0.8580890893936157,0.8580890893936157,0.5336430072784424,0.11764705882352941,0.8726474004633287,1.0,1.0,0.0,3.004277229309082
reranking_minilm_mistral_v02,2,2,My cgpa is 1.7 and IELTS score is 7. Can I apply for 1st program?,What are the admission requirements for AI-Driven Supply Chain Management (M.Sc.)?,My cgpa is 1.7 and IELTS score is 7. Can I apply for 1st program?,"The admission requirements for AI-Driven Supply Chain Management (M. Sc.) include:

- **Academic Requirements**: A business-oriented Bachelor’s degree (such as Business Management, International Management, Industrial Engineering, or Business Informatics) from an accredited university; at least 210 ECTS (European Credit Transfer System) or equivalent (depending on the home country), with a minimum of at least 110 ECTS (European Credit Transfer System) in business-related subjects. Additionally, candidates should achieve a minimum grade of 2.5 according to the German grading system. Please provide a diploma supplement or similar documentation explaining the grading system used by your university or country.

- **Special Regulations for Applicants with Less Than 210 ECTS (European Credit Transfer System)**: Applicants who hold fewer than 210 credits (ECTS (European Credit Transfer System)) may still be considered but will need to complete the necessary credit hours through:
  - An internship lasting at least 900 hours over six months (this option applies only if the internship wasn’t recognized as part of their mandatory bachelor program).
  - Attending appropriate modules at Hof University.
  
Both options require calculating an additional fourth semester.

- **Language Proficiency**:
  - Proof of English language proficiency via TOEFL (minimum score of 90) or I","Based on the given context, the information provided does not specify the minimum CGPA requirement for Hof University's English programs. Therefore, it would be best to check the specific requirements for your desired program on the university website or contact the admissions office for more detailed information. However, all applicants must provide proof of sufficient English language skills through an official test certificate, such as IELTS or TOEFL, meeting the specified minimum scores.",0.23743897676467896,0.08,0.0,0.041666666666666664,0.17518248175182483,0.1890547263681592,0.39756083488464355,0.39756080508232117,0.22295403480529785,0.6842105263157895,0.3484980062434548,0.0,0.04285714285714286,0.0,6.989512205123901
reranking_minilm_mistral_v02,2,3,What's the application deadline for it?,What is the application deadline for AI-Driven Supply Chain Management (M.Sc.)?,What is the application deadline for the Management program without tuition fee?,"The application deadlines for the AI-Driven Supply Chain Management (M. Sc.) program at Hof University are as follows:

- **Winter Semester**: EU applicants can apply from May 1 to July 15; non-EU applicants can apply from April 15 to May 31.
- **Summer Semester**: EU applicants can apply from November 15 to January 15; non-EU applicants can apply from November 5 to November 30.

For more detailed information, contact the university's admissions office.","I'd be happy to help you with information about Hof University's application deadlines. However, there isn't specific information in the context regarding a ""Management program without tuition fee."" To find out more details about this particular program, including its name and application deadlines, it would be best to contact Hof University's Admissions Office directly. They will have access to the most accurate and up-to-date information on their various programs and associated application requirements.",0.4781692922115326,0.6363636363636364,0.5,0.4666666666666667,0.3235294117647059,0.17142857142857146,0.6274838447570801,0.6274838447570801,0.30526530742645264,0.6451612903225806,0.4638967637092837,0.2,0.08823529411764706,0.0,4.141497611999512
reranking_minilm_mistral_v02,2,4,is there any tuition fee for this program?,What is the tuition fee for AI-Driven Supply Chain Management (M.Sc.)?,What is the tuition fee for the master program without tuition fee mentioned in the original question?,AI-Driven Supply Chain Management (M. Sc.) has no tuition fees.,"To provide an accurate answer, it would be necessary to identify the specific master program being referred to in the question. Unfortunately, the context does not mention the name of the program. Therefore, I recommend checking the Hof University website or contacting the admissions office for more detailed information about the tuition fees for individual master programs.",0.6642441749572754,0.4999999999999999,0.25,0.3333333333333333,0.05555555555555555,0.03571428571428571,0.3068293631076813,0.3068293333053589,0.46698105335235596,0.9655172413793104,0.07171069424727866,0.0,0.0,0.0,2.8865950107574463
reranking_minilm_mistral_v02,2,5,What is the language requirements for this program?,What are the language requirements for AI-Driven Supply Chain Management (M.Sc.)?,What are the language requirements for the master program without tuition fee mentioned in the original question?,"Languageskills in German, proven by official test score documents - minimum level A1.","The language requirements for the Master program mentioned in the original question include proficiency in English, proven by either TOEFL minimum 90 IELTS 6.5 or above Basic, and languageskills in German, proven by official test score documents (e.g. Goethe, telc, ÖSD), with a minimum level A1 according to the CEFR. However, there is no specific mention of the name of the Master program without the tuition fee waiver in the given text. Therefore, it would be best to contact the Hof University admissions office for the exact language requirements of the desired Master program without the tuition fee waiver.",0.353573739528656,0.4615384615384615,0.3157894736842105,0.3,0.3076923076923077,0.2682926829268293,0.4389391243457794,0.4389391243457794,0.24283087253570557,0.8181818181818182,0.1423332794146104,1.0,0.75,0.0,4.57563591003418
reranking_minilm_mistral_v02,2,6,Can you give me more information about 3rd program?,What is the detailed information about the Digital Business Management (M.Sc.) program?,Can you give me more information about 3rd program?,"Academic requirements: A university degree with an overall grade of 2.5 or better and at least 210 credits (bachelor's or diploma degree) from a German university or an equivalent degree from a foreign university. In case of an overall examination grade worse than 2.5, applicants can be admitted if they belong to the best 50% of their study program at their university. Proof of sufficient basic knowledge in economics and information technology, corresponding in content to the following modules in the Bachelor's degree program in Business Administration at Hof University of Applied Sciences: Introduction to Business Administration, Business Process Management, IT Management. Applicants with a lack of basic knowledge as well as applicants with a first professional degree of 180 credits can be admitted if they undergo a post-qualification.","Based on the context provided, there is no specific mention of a third program at Hof University in relation to applications. To get detailed information about a particular program, including its application period and deadline, it would be best to check the Hof University website or contact their admissions office directly. They will have the most accurate and up-to-date information regarding individual programs.",0.43039000034332275,0.3,0.3333333333333333,0.17647058823529413,0.11904761904761905,0.2595419847328244,0.4124943017959595,0.41249436140060425,0.20966678857803345,0.8387096774193549,0.2617719381086288,0.0,0.06666666666666667,0.0,5.516093730926514
reranking_minilm_mistral_v02,2,7,When can I apply for this program?,What is the application deadline for AI-Driven Supply Chain Management (M.Sc.)?,What is the application deadline for the Digital Business Management (M.Sc.) program?,"The application deadlines for the AI-Driven Supply Chain Management (M. Sc.) program at Hof University vary by semester:
- **Winter semester**: EU applicants can apply from May 1 to July 15; non-EU applicants can apply from April 15 to May 31.
- **Summer semester**: EU applicants can apply from November 15 to January 15; non-EU applicants can apply from November 5 to November 30.

For specific dates within these ranges, it's best to check the official university website or contact the admissions office for confirmation.","The application deadlines for the Digital Business Management (M. Sc.) program at Hof University are as follows:
- Summer semester: November 15 - January 15
- Winter semester: May 01 - July 15",0.6506351828575134,0.6363636363636364,0.5555555555555556,0.4666666666666667,0.5483870967741935,0.45,0.7474991679191589,0.7474992275238037,0.5053622722625732,0.22727272727272727,0.7626360546458851,0.4,0.44375,0.0,3.182965040206909
reranking_minilm_mistral_v02,2,8,Is there any tuition fee for this course?,Is there any tuition fee for this course?,QUESTION: What is the tuition fee for the Management background master programs mentioned in the original question?,"I need more details about the specific course you're referring to. Based on the available information, most undergraduate programs like Computer Science (B. Sc.) and Engineering Science (international) B. Eng. do not have tuition fees. However, some graduate school programs may have tuition fees. To determine if there is a tuition fee for the particular course you're asking about, please provide the name or additional details of the course. Otherwise, contact the admissions office for confirmation.","The tuition fee for most regular Bachelor’s and Master’s programs at Hof University does not apply. However, for graduate school programs including management background master programs, there is a tuition fee. Specifically, the tuition fee for the General Management M. B. A. program is 3,300 € per semester. For more detailed information about the tuition fees for other management background master programs, it would be best to contact the Hof University Admissions Office.",0.6716395020484924,0.3478260869565218,0.16666666666666666,0.21052631578947367,0.28571428571428564,0.35398230088495575,0.537781834602356,0.5377817153930664,0.5495615601539612,0.7,0.3951126861572266,0.1111111111111111,0.1111111111111111,0.0,3.796098470687866
reranking_minilm_mistral_v02,2,9,What is the grading scale at Hof University?,What is the grading scale at Hof University?,What is the grading scale at Hof University?,"The grading scale at Hof University is as follows:
- 1,0 - 1,3: Very Good/Excellent Performance
- 1,7 - 2,0: Good/A Performance That Is Significantly Above Average Requirements
- 2,3 - 2,7: Satisfactory/A Performance That Meets Average Requirements
- 2,8 - 3,0: Satisfactory Plus/Slightly Above Average
- 3,3 - 3,7: Pass/A Performance That Just Meets Requirements
- 3,8 - 4,0: Barely Passed/Difficult To Assess Due To Deficiencies But Still Meeting Requirements
- 5,0: Insufficient/Performance With Considerable Deficiencies No Longer Meeting Requirements

Grades that are not whole numbers may not always be used. Certain exams might receive a pass/fail marking instead of a numerical grade. Examinations must score at least 4,0 or higher, or be marked 'Passed with Success', to be considered successful. If there's disagreement between graders, they should reach a consensus; otherwise, the final grade is calculated as the arithmetic mean of both scores, rounded down to one decimal place.","The grading system at Hof University uses a numerical scale ranging from 1.0 to 5.0. Here's a brief description of each grade:

* 1.0 - 1.3: Very Good / Excellent Performance
* 1.7 - 2.0: Good Performance Above Average Requirements
* 2.7: Satisfactory Performance Meeting Average Requirements
* 3.0 - 3.3: Sufficient Performance Which Still Meets the Requirements
* 4.0: Insufficient Performance Which Just Barely Meets the Requirements
* 5.0: Insufficient Performance Which No Longer Meets the Requirements

Grades below 1.0 are not typically used. Additionally, some examinations may not receive a numeric grade but instead be labeled as 'Passed With Success' or 'Failed'. To pass an examination, students must achieve a grade of at least 4.0 or a 'Passed With Success' label. If two examiners disagree on a grade, the final grade will be calculated as the arithmetic mean of both grades, rounded down to one decimal place",1.0,1.0,1.0,1.0,0.5029940119760478,0.49514563106796117,0.93353670835495,0.9335367679595947,0.7824593782424927,0.45454545454545453,0.7006874344565651,0.75,0.7580128205128205,0.0,9.945111989974976
reranking_minilm_mistral_v02,3,1,Is there any business related bachelor programs can I apply for?,Is there any business related bachelor programs can I apply for?,Is there any business related bachelor programs can I apply for?,"1. Business Administration B.A.
2. Business Law LL.B.
3. International Management B.A.","Here are some business-related bachelor programs we offer:
1. Bachelor of Business Administration
2. Bachelor of Science in Accounting
3. Bachelor of Science in Economics
4. Bachelor of Science in Finance
5. Bachelor of Science in Management Information Systems
6. Bachelor of Science in Marketing
7. Bachelor of Arts in International Business
8. Bachelor of Arts in Entrepreneurship and Small Business Management",1.0000001192092896,1.0,1.0,1.0,0.38095238095238093,0.3255813953488372,0.5331505537033081,0.5331504940986633,0.7049884796142578,0.7419354838709677,0.18404945365844233,0.1111111111111111,0.9,0.0,2.8880093097686768
reranking_minilm_mistral_v02,3,2,What are the requirements for 2nd program?,What are the admission requirements for the Business Law LL.B. program?,What are the admission requirements for the second business-related program mentioned in your original question?,Detailed requirements are not specified for the Business Law LL. B. program. Please contact Prof. Dr. Robert Schönau (Head of Program) at robert.schoenau@hof-university.de for further assistance.,"The second business-related program mentioned in the original question is the Business Administration B. A. programme. However, detailed admission requirements are not explicitly stated in the given context. To obtain accurate and complete information about the admission requirements for this programme, it is recommended to contact Prof. Dr. Christine Brautsch (Head Of Program), via email at christine.brautsch@hof-university.de.",0.7499164938926697,0.5,0.588235294117647,0.3333333333333333,0.33962264150943394,0.3835616438356164,0.6507418155670166,0.6507418155670166,0.6985057592391968,0.75,0.28720770835876464,0.5,0.5555555555555556,0.0,3.937718152999878
reranking_minilm_mistral_v02,3,3,What is the teaching language for this program?,What is the teaching language for the Business Law LL.B. program?,What is the teaching language for the business administration bachelor program?,The teaching language for the Business Law LL. B. program is German.,The Business Administration Bachelor program at Hof University is taught in German.,0.7913458347320557,0.8000000000000002,0.7142857142857143,0.6666666666666666,0.4210526315789474,0.43478260869565216,0.5761692523956299,0.5761693120002747,0.4359736442565918,0.6363636363636364,0.44864954298192805,0.0,0.75,0.0,2.30332350730896
reranking_minilm_mistral_v02,3,4,Is there any english instruct business bachelor programs available?,Is there any english instruct business bachelor programs available?,Is there any english instruct business bachelor programs available?,"1. Business Administration B.A.
2. International Management B.A.","Here are the English-taught Bachelor programs we offer in the field of business:
1. Business Administration B.A.
2. Business Law LL.B.
3. Economic Psychology B.Sc.
4. Economic and Organizational Sociology B.A.
5. International Management B.A.",1.0000001192092896,1.0,1.0,1.0,0.45714285714285713,0.37837837837837834,0.6987175941467285,0.6987177133560181,0.717606782913208,0.7037037037037037,0.2286324315600925,1.0,1.0,0.0,2.6621131896972656
reranking_minilm_mistral_v02,3,5,What's the tuition fee for 1st program?,What is the tuition fee for the Business Administration B.A.?,What is the tuition fee for the Business Administration Bachelor program?,Business Administration B. A. has no tuition fees.,"There is no tuition fee for the Business Administration Bachelor program at Hof University. However, there is a mandatory administrative student service fee of around 145 EUR per semester. Please check the admission letter for the exact fee for the first semester.",0.9467294216156006,0.8421052631578948,0.6666666666666666,0.7272727272727273,0.21428571428571427,0.2,0.5998858213424683,0.5998859405517578,0.6679531335830688,0.875,0.15747718811035158,0.0,1.0,0.0,3.1683454513549805
reranking_minilm_mistral_v02,3,6,When can I apply for this program??,What is the application deadline for the Business Administration B.A. program?,What is the application deadline for the Business Administration Bachelor program?,"The application deadlines for the Business Administration B. A. program are as follows:
- For the winter semester: May 1 - July 15
- For the summer semester: November 15 - January 15","The application deadlines for the Business Administration Bachelor program at Hof University are as follows:
- Winter semester: May 1 - July 15
- Summer semester: November 15 - January 15",0.9284985065460205,0.9,0.7999999999999999,0.8181818181818182,0.8205128205128205,0.8695652173913043,0.7893153429031372,0.7893152832984924,0.730086088180542,0.23809523809523808,0.772868970462254,0.0,0.9375,0.0,4.5871288776397705
reranking_minilm_mistral_v02,3,7,How long is this program?,How long is the Business Administration B.A. program?,How long is this program?,The Business Administration B. A. program lasts for 7 semesters.,"To provide an accurate response, I need to know which specific program at Hof University you are inquiring about. Here are some examples of Master's degree durations at Hof University based on the given context:
- Artificial Intelligence Aided Mobility Design (M. A.), Applied Psychology (M. Sc.), Computer Science (M. Sc.), and Artificial Intelligence and Robotics (M. Sc.) all last for three semesters.
- The Software Engineering for Industrial Applications (M. Eng.) takes four semesters to complete.
If you could specify the name of the program, I would be happy to help further. Otherwise, if you require more detailed information not covered here, please consider reaching out to Hof University's Admissions Office for additional assistance.",0.5518818497657776,0.6153846153846154,0.5714285714285715,0.4444444444444444,0.0857142857142857,0.08247422680412371,0.442542165517807,0.442542165517807,0.4377208352088928,0.9516129032258065,0.10302456213581945,0.3333333333333333,0.16666666666666666,0.0,5.987127304077148
reranking_minilm_mistral_v02,3,8,Admission requirements for this program?,What are the admission requirements for the Business Administration B.A. program?,What are the admission requirements for the Business Administration Bachelor program?,Detailed requirements are not specified for the Business Administration B. A. program. Please contact Prof. Dr. Christine Brautsch (Head Of Program) - Email: christine.brautsch@hof-university.de for assistance.,"I'm only able to provide information on the admission requirements for specific programs at Hof University. However, based on the context provided, I see no mention of the admission requirements for the Business Administration Bachelor program. Therefore, for accurate information regarding this program, it would be best to contact Hof University's Admissions Office directly.",0.9542301893234253,0.9,0.7999999999999999,0.8181818181818182,0.25531914893617025,0.23529411764705885,0.6359196305274963,0.6359195709228516,0.6686618328094482,0.7777777777777778,0.27139081319173175,0.125,0.16666666666666666,0.0,3.481435537338257
reranking_minilm_mistral_v02,3,9,Can I work while studying?,Can I work while studying?,Can I work while studying?,"Yes, you can work while studying. EU students can work up to 19 hours per week without paying social security contributions. Non-EU students are allowed to work 140 full days or 280 half days per year. If you want to work beyond these limits, you need specific permissions such as a work permit from the Federal Employment Agency and the Immigration Office.","Yes, students can work while studying at Hof University with certain restrictions. EU students are permitted to work up to 19 hours per week without having to make social security contributions. Non-EU students can work for a maximum of 140 full days or 280 half days per year. These rules apply to working in Germany. For further details, it is recommended to contact the Hof University Admissions Office.",1.0,1.0,1.0,1.0,0.43333333333333324,0.5631067961165048,0.7068047523498535,0.7068047523498535,0.43020308017730713,0.6060606060606061,0.5190855373035778,0.5,0.6875,0.0,4.05450701713562
reranking_minilm_mistral_v02,3,10,Are there any scholarships available for international students?,Are there any scholarships available for international students?,Are there any scholarships available for international students?,"Hof University offers a limited number of scholarships for international students to help cover additional living expenses and study materials. These include the Deutschlandstipendium, which is available before enrollment but requires applicants to be studying at Hof University. Senior student scholarships become available once you are officially enrolled at Hof University. Merit-based scholarships like the Deutschlandstipendium consider factors such as talent, academic performance, and personal background. To explore further scholarship opportunities, it's recommended to consult the DAAD Scholarship Database. Contacting the admissions office might provide additional details about application processes and deadlines.","Yes, Hof University offers a limited number of scholarships for international students to help cover additional living expenses and study materials. These scholarships are called the Deutschlandstipendium and are awarded based on talent and academic performance, independent of income. Students can apply before enrollment for the study phase, and once they are officially enrolled, they can apply for senior student scholarships. The amount of the scholarship is €300 per month for at least one year, and it may continue until the end of the regular study period. More detailed information about application deadlines and eligibility can be found in the Hof University scholarship information leaflet. It is essential to note that these scholarships are not granted prior to admission. For further scholarship opportunities, please consult the DAAD Scholarship Database.",1.0,1.0,1.0,1.0,0.576271186440678,0.5308641975308641,0.9422397017478943,0.9422397017478943,0.6883447170257568,0.4603174603174603,0.7007054045086816,0.6666666666666666,0.6,0.0,7.9782023429870605
