model,test_id,question,expected_answer,actual_answer,Entity-F1,Token-F1,Cosine Similarity,Semantic Similarity,Answer Relevance,Hallucination,Faithfulness,Completeness,Key Info,Exact Match,Latency (s)
baseline_multiqa_mistral_v02,11,"I studied IT, which programs can I apply for?","Based on your It background, here are programs:

Bachelor Programs:
  - Mobile App Development B.Sc.
  - Media Informatics B.Sc.
  - Computer Science (B.Sc.)
  - Business Information Systems B.Sc.
  - Computer Science (International) B.Sc.
  - Engineering Science (international) B.Eng.

Master's Programs:
  - Computer Science M.Sc.
  - Digital Business Management (M.Sc.)
  - Applied Research in Computer Science M.Sc.
  - Artificial Intelligence and Robotics M.Sc.
  - Digitalization and Innovation M.B.A.

Please verify specific admission requirements before applying.","Based on the context provided, you can apply for the ""Media Informatics B.Sc."" program.",0.18867924528301888,0.1,0.5355193614959717,0.5355193614959717,0.45479676127433777,0.4444444444444444,0.547541077931722,0.4166666666666667,0.13793103448275862,0.0,1.087306261062622
baseline_multiqa_mistral_v02,12,"I studied informatics, what master programs can I apply to?","Based on your Informatics background, here are Master programs:

  - Computer Science M.Sc.
  - Applied Research in Computer Science M.Sc.
  - Artificial Intelligence and Robotics M.Sc.
  - Digitalization and Innovation M.B.A.

Please verify specific admission requirements before applying.","Based on your undergraduate degree in Informatics, you may be eligible for the following master programs: Media Informatics, Business Information Systems (B.Sc.), International Project Management (M.Eng./M.A.), or International Management (B.A.). For more specific information regarding admission requirements and application procedures, please consult the respective program websites or contact the admissions office directly.",0.2950819672131148,0.29729729729729726,0.7800785899162292,0.7800784707069397,0.7540539503097534,0.7567567567567568,0.4579773342287218,0.5,0.21428571428571427,0.0,3.5588157176971436
baseline_multiqa_mistral_v02,13,"I have a Science background, what bachelor programs can I apply to?","Based on your Science background, here are Bachelor programs:

  - Innovative Textiles B.Eng.
  - Textile Design B.A.
  - Mobile App Development B.Sc.
  - Design and Mobility B.A.
  - Media Informatics B.Sc.
  - Computer Science (B.Sc.)
  - Business Information Systems B.Sc.
  - Environmental Engineering (B.Eng.)
  - Engineering Science (international) B.Eng.
  - Computer Science (International) B.Sc.

Please verify specific admission requirements before applying.","Based on your science background, you can apply for the following bachelor programs: Engineering Science (B.Eng.).",0.3333333333333333,0.2909090909090909,0.6527217030525208,0.6527217030525208,0.6112548112869263,0.2,0.7410886812210082,0.14285714285714285,0.17391304347826086,0.0,1.130913496017456
baseline_multiqa_mistral_v02,14,"I have a Business background,  what bachelor programs can I apply to?","Based on your Business background, here are Bachelor programs:

  - Economic and Organizational Sociology B.A.
  - International Management B.A.
  - Business Administration B.A.
  - Business Law LL.B.
  - Business Information Systems B.Sc.
  - Economic Psychology B.Sc.

Please verify specific admission requirements before applying.","Based on your Business background, you can apply for the following Bachelor programs: Business Administration B.A., Business Information Systems B.Sc., and Economic and Organizational Sociology B.A.",0.6666666666666667,0.5555555555555556,0.9057124257087708,0.9057124853134155,0.7509255409240723,0.11764705882352941,0.8916967588312485,0.6153846153846154,0.6666666666666666,0.0,1.8682701587677002
baseline_multiqa_mistral_v02,15,"I completed my high school from Arts, what bachelor programs can I apply to?","Based on your Arts background, here are Bachelor programs:

  - Economic and Organizational Sociology B.A.
  - International Management B.A.
  - Business Administration B.A.
  - Business Law LL.B.
  - Economic Psychology B.Sc.

Please verify specific admission requirements before applying.","Based on the context provided, you can apply for a Bachelor's degree in Textile Design (B.A.), Business Administration (B.A.), Media Informatics (B.Sc.), or Economic Psychology (B.Sc.). However, please note that specific admission requirements for each program may include additional prerequisites such as entrance exams, portfolios, or interviews. It is recommended that you check with the respective department or university admissions office for more detailed information.",0.3823529411764706,0.22988505747126434,0.7251043319702148,0.7251042127609253,0.5362112522125244,0.6904761904761905,0.42818037373679024,0.6363636363636364,0.5,0.0,4.454452276229858
baseline_multiqa_mistral_v02,16,What engineering bachelor programs does Hof University offer?,"Here are the programs in Engineering (Bachelor level):

  - Design and Mobility B.A.
  - Engineering Science (international) B.Eng.
  - Environmental Engineering (B.Eng.)
  - Innovative Textiles B.Eng.
  - Textile Design B.A.","Hof University offers the following engineering bachelor programs: Engineering Science (International), Environmental Engineering, and Mechanical Engineering. All of these programs are taught in English, last for 7 semesters, and have no tuition fees.",0.41025641025641024,0.30769230769230765,0.5117531418800354,0.5117531418800354,0.8667902946472168,0.6190476190476191,0.4332726853234427,0.0,0.2727272727272727,0.0,2.261265277862549
baseline_multiqa_mistral_v02,17,Computer science bachelor programs?,"Here are the programs in Computer Science (Bachelor level):

  - Business Information Systems B.Sc.
  - Computer Science (B.Sc.)
  - Computer Science (International) B.Sc.
  - Media Informatics B.Sc.
  - Mobile App Development B.Sc.","There are two computer science bachelor programs offered at the Department of Computer Science at Hof University of Applied Sciences: a standard German-language program lasting 7 semesters, and an international English/German program lasting 8 semesters. Both have no tuition fees.",0.2608695652173913,0.18181818181818185,0.5457867383956909,0.5457867383956909,0.6459475755691528,0.7692307692307693,0.3567762338198148,0.0,0.14285714285714285,0.0,2.677021026611328
baseline_multiqa_mistral_v02,18,What master programs are in engineering?,"Here are the programs in Engineering (Master level):

  - Artificial Intelligence Aided Mobility Design M.A.
  - Composite Materials M.Eng.
  - International Project Management M.Eng./M.A.
  - Mechanical Engineering M.Eng.
  - Sustainable Textiles M.Eng.
  - Sustainable Water Management and Engineering M.Eng.
  - Textile Design M.A.",There are two master programs mentioned in the context: Mechanical Engineering M.Eng. and Software Engineering for Industrial Applications M.Eng.,0.2857142857142857,0.35555555555555557,0.6690102815628052,0.6690102815628052,0.780406653881073,0.5714285714285714,0.5247469697679792,0.3125,0.15789473684210525,0.0,1.3371031284332275
baseline_multiqa_mistral_v02,19,Computer science master programs?,"Here are the programs in Computer Science (Master level):

  - Applied Research in Computer Science M.Sc.
  - Artificial Intelligence and Robotics M.Sc.
  - Computer Science M.Sc.","There are two computer science master programs offered at the Department of Computer Science. Both programs have a duration of 3 semesters, start in winter and summer semesters, and do not require tuition fees. One program is open to students with backgrounds in Computer Science, Media Informatics, Mobile Computing, and Business Information Systems. The other program only accepts applicants with a background in Computer Science. Neither program has a requirement for a Master Thesis or any specified ECTS points.",0.17857142857142858,0.1818181818181818,0.5681837797164917,0.5681837797164917,0.7358341813087463,0.8780487804878049,0.15022212179695688,0.16666666666666666,0.3,0.0,4.616132736206055
baseline_multiqa_mistral_v02,20,English-taught master programs?,"Here are the programs English-taught (Master level):

  - AI-Driven Supply Chain Management (M.Sc.)
  - Applied Research in Computer Science M.Sc.
  - Artificial Intelligence Aided Mobility Design M.A.
  - Artificial Intelligence and Robotics M.Sc.
  - Digital Business Management (M.Sc.)
  - Digitalization and Innovation M.B.A.
  - General Management M.B.A.
  - Global Management M.A.
  - Operational Excellence M.B.A. and Eng.
  - Software Engineering for Industrial Applications M.Eng.
  - Sustainable Engineering and Project Management  M.B.A. and Eng.
  - Sustainable Textiles M.Eng.
  - Sustainable Water Management and Engineering M.Eng.
  - Textile Design M.A.","The following master programs are taught in English at the Department of Business at Hof University: Marketing Management M.Sc., International Management B.A., International Project Management M.Eng./M.A., Human Resource Management and Labour Law LL.M./M.A., and Global Management M.A.",0.26506024096385544,0.25974025974025977,0.6278057098388672,0.6278058290481567,0.5688968300819397,0.6071428571428571,0.48683661733354844,0.5294117647058824,0.19444444444444445,0.0,2.773620367050171
baseline_multiqa_mistral_v02,21,German master programs in business?,"Here are the programs German-taught in Business (Master level):

  - Applied Psychology M.Sc.
  - Human Resource Management and Labour Law LL.M./M.A.
  - Marketing Management M.Sc.
  - Supply Chain Management M.Sc.","There are two German master programs in business offered at the Hof Campus - Marketing Management M.Sc. and Digital Business Management M.Sc. Both programs have a duration of 3 semesters, start in winter and summer semesters, and have no tuition fees. Eligibility for the Marketing Management program includes backgrounds in Business Administration, Economics, or Information Technology. The Digital Business Management program is open to students with a similar background, but it also has some courses taught in English. Admission requirements for both programs include being enrolled in a previous degree program. For the Marketing Management program, there is an additional requirement of having a minimum language proficiency level of German B1.",0.25641025641025644,0.20408163265306123,0.7024531364440918,0.7024531960487366,0.6989445686340332,0.8181818181818182,0.19503609375520187,0.3,0.3333333333333333,0.0,6.314732074737549
baseline_multiqa_mistral_v02,22,Which programs are taught in German?,I found several German-taught programs. Would you like to see Bachelor or Master programs?,"The General Management M.B.A. program offers modules at various levels of German language proficiency: A2, B1, B2.1, C1.1, and C1.2. These modules are taught entirely in German (indicated by ""SU"" for self-contained units).",0.14285714285714288,0.0,0.46049073338508606,0.4604908227920532,0.5676453113555908,0.9,0.17093743038177486,0.5,0.25,0.0,2.9602885246276855
baseline_multiqa_mistral_v02,23,English business master programs with no tuition?,"Here are the programs English-taught tuition-free in Business (Master level):

  - AI-Driven Supply Chain Management (M.Sc.)
  - Digital Business Management (M.Sc.)
  - Global Management M.A.",The Global Management M.A. program in Business at the Hof University of Applied Sciences is an English business master's program without tuition fees.,0.35294117647058826,0.3076923076923077,0.6109535098075867,0.6109535098075867,0.5663723349571228,0.625,0.4693814039230346,0.3333333333333333,0.36363636363636365,0.0,1.502713680267334
baseline_multiqa_mistral_v02,24,Programs starting in winter semester?,Application deadlines vary by program. Please specify which program.,"The following programs start in winter semester: Textile Design B.A., Computer Science B.Sc., Innovative Textiles B.Eng., and Marketing Management M.Sc. (for both German and English versions).",0.0,0.0,0.2762632668018341,0.2762632668018341,0.6098324060440063,1.0,0.07735371470451355,0.0,0.0,0.0,2.090827465057373
baseline_multiqa_mistral_v02,25,What programs start in summer semester?,Application deadlines vary by program. Please specify which program.,The Computer Science (International) B.Sc. program starts in summer semester at the Hof campus.,0.11764705882352941,0.0,0.29807522892951965,0.29807525873184204,0.5305384397506714,0.9166666666666666,0.15230709314346316,0.0,0.0,0.0,1.1091744899749756
baseline_multiqa_mistral_v02,26,What is the application deadlines for bachelor programs?,Application deadlines vary by program. Please specify which program.,The context does not provide information about application deadlines for bachelor programs.,0.3076923076923077,0.2,0.47241008281707764,0.47241008281707764,0.5870745778083801,0.75,0.3389640331268311,0.0,0.0,0.0,0.7897000312805176
baseline_multiqa_mistral_v02,27,deadlines for AI and robotics?,The application deadline for the Artificial Intelligence and Robotics M. Sc. program is November 5 - November 30.,"There are no mentioned deadlines for application to the Artificial Intelligence and Robotics M.Sc. program in the provided context. The information given includes that it is a 3-semester master's program starting in summer semester and has no tuition fees. Eligible backgrounds include Computer Science, Engineering, and Natural Sciences.",0.36363636363636365,0.3157894736842105,0.8449482917785645,0.8449482917785645,0.6644205451011658,0.75,0.34158552169799805,0.6666666666666666,0.4166666666666667,0.0,3.3141093254089355
baseline_multiqa_mistral_v02,28,What is the application deadline for Innovative Textiles program?,Application period for Innovative Textiles B. Eng.:  May 1 - July 15,There is no mention of an application deadline in the provided context for the Innovative Textiles B.Eng. program. Applicants are encouraged to check the Technical University of Ilmenau's website for the most up-to-date information on application deadlines.,0.3225806451612903,0.18604651162790697,0.6460150480270386,0.6460151672363281,0.7499574422836304,0.7619047619047619,0.2006316048758371,0.6666666666666666,0.25,0.0,2.533628225326538
baseline_multiqa_mistral_v02,29,application period for Innovative Textiles program?,Application period for Innovative Textiles B. Eng.:  May 1 - July 15,"The Innovative Textiles program starts in the winter semester, but there is no specific information given about the application period in the context provided. Prospective students should check with the university or department for the most up-to-date information.",0.26666666666666666,0.22727272727272727,0.7758747339248657,0.7758747339248657,0.804993212223053,0.8,0.21517494678497312,0.3333333333333333,0.16666666666666666,0.0,2.345684766769409
baseline_multiqa_mistral_v02,30,When can I apply for Global Management?,Application period for Global Management M. A.: Winter semester: EU: May 1 - July 15 Non-EU: April 15 - May 31 Summer semester: EU: November 15 - January 15 Non-EU: November 5 - November 30 ,"You can apply for the Global Management M.A. program during the winter and summer semesters. There are no tuition fees. Eligibility requires a business-oriented Bachelor's degree with a minimum of 110 ECTS in business-related subjects and a minimum grade of 2.5, proof of English language proficiency with a minimum TOEFL score of 90 or IELTS score of 6.5, and basic language skills in German at level A1. Students with less than 210 ECTS may be accepted with additional requirements such as an internship or attending modules at Hof University.",0.14925373134328357,0.13186813186813187,0.6482130289077759,0.6482130289077759,0.6519315242767334,0.8958333333333334,0.22524964809417722,0.6666666666666666,0.2909090909090909,0.0,6.065449953079224
baseline_multiqa_mistral_v02,31,How can I apply to the Business Law program?,You can apply here: https://www.hof-university.com/studying-at-hof-university/our-degree-programs/business-law-llb.html,"To apply to the Business Law LL.B. program, you should meet the admission requirements, which include the type of program being a Bachelor, the department being Business, the language being German, the duration being 7 semesters, and the start being in the winter semester. Additionally, there are no tuition fees for this program.",0.13333333333333333,0.08695652173913045,0.7006863951683044,0.7006864547729492,0.7107840776443481,0.9047619047619048,0.1687087195260184,0.0,0.0,0.0,3.1696760654449463
baseline_multiqa_mistral_v02,32,Application link for Textile Design master?,You can apply here: https://www.hof-university.com/studying-at-hof-university/our-degree-programs/textile-design-ma.html,The text provided does not contain an application link for the Textile Design M.A. program. Prospective students should check the university's official website or contact the admissions office for more information on how to apply.,0.27586206896551724,0.0,0.7308672666549683,0.7308671474456787,0.773061215877533,0.7894736842105263,0.20933132422597783,0.0,0.0,0.0,2.1601850986480713
baseline_multiqa_mistral_v02,33,Where do I apply for Business Administration?,You can apply here: https://www.hof-university.com/studying-at-hof-university/our-degree-programs/business-administration-ba.html,"You can apply for the Business Administration B.A. program by meeting its admission requirements, which may include academic qualifications and/or entrance exams. Please refer to the specific admissions page or contact the admissions office for further information.",0.25000000000000006,0.15789473684210525,0.7028752565383911,0.7028752565383911,0.7304956316947937,0.8181818181818182,0.19512050585313276,0.0,0.5,0.0,2.259946584701538
baseline_multiqa_mistral_v02,34,Is there any tuition fee for Artificial Intelligence Aided Mobility Design?,none,"No, there are no tuition fees for the Artificial Intelligence Aided Mobility Design M.A. program.",0.0,0.0,0.006667057052254677,0.0066670579835772514,0.9187699556350708,1.0,0.0013334115967154503,0.0,0.5,0.0,1.3800022602081299
baseline_multiqa_mistral_v02,35,Tuition fee for Software Engineering for Industrial Applications?,"3,300 € per semester","The tuition fee is 3,300 € per semester.",0.7499999999999999,0.5,0.8887691497802734,0.8887690305709839,0.48688024282455444,0.4,0.6439568510055542,1.0,1.0,0.0,0.8976407051086426
baseline_multiqa_mistral_v02,36,is there any tuition fees for bachelor programs?,There is no tuition fees for bachelor programs.,"Yes, but only for the General Management M.B.A. program, which is a master's degree and has tuition fees of 3,300 € per semester. The Business Administration B.A. and Economic Psychology B.Sc. programs have no tuition fees.",0.16666666666666669,0.24390243902439024,0.5209662914276123,0.5209662914276123,0.6399182081222534,0.9,0.13419325828552245,1.0,0.0,0.0,2.896040916442871
baseline_multiqa_mistral_v02,37,is there any tuition fees for masters programs?,"Tuition fees vary by program. Some master programs are free, others charge fees. Please specify which program.","Yes, the General Management M.B.A., Digitalization and Innovation M.B.A., and Marketing Management M.Sc. (English version) all have tuition fees of 3,300 € per semester. The Marketing Management M.Sc. (German version) does not have tuition fees. The Mechanical Engineering M.Eng. also does not have tuition fees.",0.06451612903225805,0.13333333333333333,0.5506989359855652,0.5506988763809204,0.6131781339645386,0.9545454545454546,0.17328659447756678,0.0,0.0,0.0,3.7906265258789062
baseline_multiqa_mistral_v02,38,Global Management offered in which semester?,Global Management M. A. offered in Winter and summer semester,The Global Management M.A. program can be started in both winter and summer semesters.,0.5,0.5,0.8785811066627502,0.878581166267395,0.7629212141036987,0.5555555555555556,0.6180991331736247,0.6666666666666666,0.6666666666666666,0.0,1.0227937698364258
baseline_multiqa_mistral_v02,39,When does Economic and Organizational Sociology start?,Economic and Organizational Sociology B. A. start on Winter semester,The Economic and Organizational Sociology program starts in the winter semester.,0.7058823529411764,0.5,0.8662241697311401,0.8662240505218506,0.7190584540367126,0.4,0.7064896202087403,0.0,0.75,0.0,0.826446533203125
baseline_multiqa_mistral_v02,40,Sustainable Engineering and Project Management start on which semester?,Sustainable Engineering and Project Management  M. B. A. and Eng. starts in Winter and summer semester,"The program ""Sustainable Engineering and Project Management"" starts in both winter and summer semesters.",0.7826086956521738,0.5185185185185186,0.8355756998062134,0.8355756402015686,0.8597038984298706,0.25,0.7842302560806274,0.0,0.6666666666666666,0.0,1.0901978015899658
baseline_multiqa_mistral_v02,41,How many semester for Artificial Intelligence and Robotics?,3 semesters,The Artificial Intelligence and Robotics program is a Master's degree program that lasts for 3 semesters.,0.3076923076923077,0.11764705882352941,0.45601123571395874,0.45601123571395874,0.8428347110748291,0.8181818181818182,0.14574770168824627,0.0,1.0,0.0,1.3166618347167969
baseline_multiqa_mistral_v02,42,Number of semester for Digitalization and Innovation?,4 semesters,"The context does not provide information about the number of semesters required to complete a Digitalization and Innovation M.B.A. program as it only lists modules with their corresponding ECTS credits, exam types, and course types.",0.10526315789473684,0.05714285714285715,0.48353323340415955,0.48353323340415955,0.6476056575775146,0.9411764705882353,0.11435370550436133,0.0,0.0,0.0,2.309516191482544
baseline_multiqa_mistral_v02,43,How much time needed to complete Business Information Systems?,7 semesters,The Business Information Systems program is a 7-semester bachelor's degree program.,0.16666666666666669,0.0,0.43798375129699707,0.43798375129699707,0.6610754728317261,0.9,0.11759675025939942,0.0,1.0,0.0,0.9894824028015137
baseline_multiqa_mistral_v02,44,Who should I contact for the AI and Robotics program?,"You can reach out to Prof. Dr. Michael Spangenberg (Head Of Program, michael.spangenberg@hof-university.de) or Sabine Figura-Ogrodnik (Program Manager, sabine.figura-ogrodnik@hof-university.de)","You should contact any of the professors listed in the context who are affiliated with the Department of Interdisciplinary and Innovative Sciences, as they likely have involvement with or knowledge about the AI and Robotics program. However, the context does not provide sufficient information to determine which professor would be best to contact specifically. Therefore, you may need to reach out to multiple professors or check the department's website for more information.",0.13043478260869565,0.16,0.43186402320861816,0.4318639039993286,0.7597910165786743,0.8928571428571429,0.11851563794272285,0.0,0.08333333333333333,0.0,4.023308277130127
baseline_multiqa_mistral_v02,45,Contact persons for Global Management program?,"You can reach out to Prof. Dr. Fridtjof Langenhan (Head Of Program, fridtjof.langenhan@hof-university.de), Doreen Rustler (Student Counseling, doreen.rustler@hof-university.de), Kathrin Schötz (Student Affairs Program Manager, kathrin.schoetz@hof-university.de)",The context does not provide contact information for the Global Management program.,0.0625,0.0,0.17269480228424072,0.17269480228424072,0.5719293355941772,0.8888888888888888,0.13574458758036298,0.0,0.0,0.0,0.7050528526306152
baseline_multiqa_mistral_v02,46,Contact information for Economic and Organizational Sociology,"You can reach out to Prof. Dr. Carsten Stark (Head Of Program, carsten.stark@hof-university.de), Doreen Rustler (Student Counseling, doreen.rustler@hof-university.de), Holger Edelmann (Student Affairs Program Manager, holger.edelmann@hof-university.de)","For information regarding the Economic and Organizational Sociology B.A. program, please contact the Business Department at Hof University. No specific contact information was provided in the context.",0.0909090909090909,0.0425531914893617,0.4163818955421448,0.4163818955421448,0.7427990436553955,0.9,0.22655275821685789,0.0,0.0,0.0,1.7019460201263428
baseline_multiqa_mistral_v02,47,Who can I reach out for Sustainable Engineering and Project Management?,"You can reach out to Prof. Dr.-Ing. Christoph Koch (Head Of Program, christoph.koch@hof-university.de), Shuyi Yang (Program Management Graduate School, graduate.school@hof-university.de), Elisa Dähne (Student Affairs Progam Manager, elisa.daehne@hof-university.de)","You can contact the faculty of the ""Sustainable Textiles M.Eng."" program, specifically the module ""Sustainable Project Management"" or ""Circular Economy/Certificates and Eco Labels,"" as they offer courses related to sustainable engineering and project management. However, the contact information for a specific professor is not provided in the context.",0.10526315789473685,0.14925373134328357,0.46729856729507446,0.4672985374927521,0.5651915669441223,0.9,0.22222747349739078,0.0,0.10526315789473684,0.0,3.2813467979431152
baseline_multiqa_mistral_v02,48,Wants to know more about Global Management program?,"You can reach out to Prof. Dr. Fridtjof Langenhan (Head Of Program, fridtjof.langenhan@hof-university.de), Doreen Rustler (Student Counseling, doreen.rustler@hof-university.de), Kathrin Schötz (Student Affairs Program Manager, kathrin.schoetz@hof-university.de)","The Global Management M.A. program offers several modules such as Advanced Issues of Global Management, Global Sales & Key Account Management, Business Process Management, and Global Business Strategy. Each module is offered in semester format (SU) or summer format (Ü). The exact number of ECTS points and exam types are not provided in the context.",0.035087719298245605,0.059701492537313425,0.22813944518566132,0.22813943028450012,0.7385978698730469,0.9705882352941176,0.07623198165613063,0.0,0.0,0.0,3.3136773109436035
